sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,c_charge_degree,c_charge_desc,priors_count,two_year_recid
Male,61,Greater than 45,Caucasian,0,0,0,F,Uttering a Forged Instrument,4,0
Female,41,25 - 45,African-American,0,0,0,M,Battery,0,0
Female,24,Less than 25,Caucasian,0,0,0,M,Battery,0,0
Female,34,25 - 45,African-American,0,0,0,F,arrest case no charge,5,0
Male,34,25 - 45,Caucasian,0,0,0,F,arrest case no charge,3,1
Male,27,25 - 45,Hispanic,0,0,0,F,"Poss3,4 Methylenedioxymethcath",1,0
Male,25,25 - 45,African-American,0,0,2,M,Criminal Mischief Damage <$200,6,1
Male,30,25 - 45,African-American,0,0,0,F,Cruelty Toward Child,1,0
Male,59,Greater than 45,Hispanic,0,0,0,F,Uttering a Forged Instrument,0,0
Male,55,Greater than 45,Caucasian,0,0,0,F,Grand Theft in the 3rd Degree,1,1
Female,22,Less than 25,African-American,0,1,0,M,Reckless Driving,1,0
Male,32,25 - 45,Caucasian,0,0,0,F,Battery on Law Enforc Officer,0,1
Male,53,Greater than 45,African-American,0,0,0,M,Petit Theft,5,0
Male,50,Greater than 45,Caucasian,0,0,0,M,Battery,1,0
Male,26,25 - 45,Other,0,0,0,F,Pos Cannabis W/Intent Sel/Del,1,1
Male,21,Less than 25,Hispanic,0,0,1,F,Poss Similitude of Drivers Lic,2,1
Male,36,25 - 45,African-American,0,0,0,F,Felony Battery w/Prior Convict,7,1
Male,35,25 - 45,African-American,0,0,0,F,arrest case no charge,16,1
Female,25,25 - 45,Caucasian,0,0,0,M,Battery,0,0
Female,31,25 - 45,Caucasian,0,0,0,M,Assault,2,0
Female,26,25 - 45,African-American,0,0,0,F,Grand Theft in the 3rd Degree,1,0
Male,25,25 - 45,Caucasian,0,0,0,M,DUI Property Damage/Injury,0,0
Male,32,25 - 45,African-American,0,0,0,M,Battery,0,0
Male,40,25 - 45,Caucasian,0,0,0,F,Pos Cannabis W/Intent Sel/Del,5,0
Male,35,25 - 45,African-American,0,0,0,F,Poss Oxycodone W/Int/Sell/Del,0,0
Male,27,25 - 45,African-American,0,0,0,F,,2,0
Male,33,25 - 45,African-American,0,0,0,F,Tampering With Physical Evidence,12,1
Male,36,25 - 45,Asian,0,0,0,F,arrest case no charge,1,0
Male,30,25 - 45,Caucasian,0,0,0,F,Possession of Cocaine,2,0
Male,30,25 - 45,African-American,0,0,0,F,Possession of Cocaine,0,0
Male,41,25 - 45,African-American,0,0,0,F,arrest case no charge,19,0
Female,21,Less than 25,Caucasian,0,0,0,M,Battery,1,0
Female,29,25 - 45,Caucasian,0,0,0,F,Possession of Cocaine,0,0
Male,32,25 - 45,Caucasian,0,0,0,M,Poss of Vessel w/Altered ID NO,1,0
Male,25,25 - 45,Caucasian,0,0,0,F,Possession of Cocaine,0,0
Male,50,Greater than 45,Caucasian,0,0,0,F,Possession Child Pornography,0,0
Male,35,25 - 45,Caucasian,0,0,0,F,arrest case no charge,4,0
Male,37,25 - 45,African-American,1,0,0,F,Poss Pyrrolidinobutiophenone,17,1
Male,43,25 - 45,African-American,0,0,0,F,arrest case no charge,4,1
Male,29,25 - 45,Caucasian,0,0,0,M,Criminal Mischief>$200<$1000,12,1
Female,61,Greater than 45,Caucasian,0,0,0,F,Possession of Cocaine,0,0
Female,22,Less than 25,African-American,0,0,0,F,Possession of Cocaine,4,1
Male,27,25 - 45,Caucasian,0,0,0,F,arrest case no charge,2,1
Male,31,25 - 45,African-American,0,0,0,M,,0,0
Male,44,25 - 45,African-American,0,0,0,F,Tamper With Witness/Victim/CI,12,0
Female,34,25 - 45,African-American,0,0,0,M,Battery,1,0
Male,24,Less than 25,Other,0,0,0,F,Conspiracy Dealing Stolen Prop,0,0
Female,34,25 - 45,Caucasian,0,0,0,F,arrest case no charge,1,0
Female,20,Less than 25,African-American,0,0,1,M,Battery,0,1
Male,30,25 - 45,African-American,0,0,0,M,Battery,0,0
Female,43,25 - 45,African-American,0,0,0,M,Battery,0,0
Male,51,Greater than 45,Caucasian,0,0,0,F,Felony Driving While Lic Suspd,4,1
Male,37,25 - 45,Hispanic,0,0,0,F,Deliver Cocaine,9,0
Male,42,25 - 45,African-American,1,0,0,F,Possession of Cocaine,7,1
Female,29,25 - 45,Hispanic,0,0,0,F,arrest case no charge,1,0
Male,44,25 - 45,Caucasian,0,0,0,F,Lewd or Lascivious Molestation,4,0
Female,24,Less than 25,Caucasian,0,0,0,M,Battery,0,0
Male,36,25 - 45,Caucasian,0,0,0,F,arrest case no charge,12,0
Male,39,25 - 45,Caucasian,0,0,0,F,Felony DUI - Enhanced,0,1
Male,32,25 - 45,African-American,0,0,0,M,Battery,2,0
Male,30,25 - 45,African-American,0,0,0,F,Aggravated Battery (Firearm),1,0
Male,38,25 - 45,African-American,0,0,0,M,Battery,0,0
Female,27,25 - 45,African-American,0,0,0,F,arrest case no charge,8,0
Male,24,Less than 25,Caucasian,0,0,0,M,arrest case no charge,2,0
Female,30,25 - 45,Caucasian,0,0,0,F,Grand Theft in the 3rd Degree,0,1
Female,43,25 - 45,Caucasian,0,0,0,M,Battery,0,1
Male,30,25 - 45,African-American,6,0,0,M,Battery,8,1
Male,22,Less than 25,African-American,0,0,0,F,Pos Cannabis W/Intent Sel/Del,2,1
Female,26,25 - 45,Caucasian,0,0,0,M,Assault,1,0
Male,37,25 - 45,Caucasian,0,0,0,F,Possession of Cocaine,3,0
Male,25,25 - 45,Caucasian,0,0,0,F,Driving While License Revoked,5,1
Male,65,Greater than 45,Caucasian,0,0,0,F,Possession Of Heroin,1,1
Male,52,Greater than 45,Other,0,0,0,F,Possession of Cocaine,0,1
Male,37,25 - 45,Hispanic,0,0,0,F,arrest case no charge,9,0
Male,29,25 - 45,Caucasian,0,0,0,F,False Imprisonment,1,0
Male,32,25 - 45,Caucasian,0,0,0,F,arrest case no charge,3,0
Male,36,25 - 45,Hispanic,0,0,0,M,Battery,0,1
Male,21,Less than 25,African-American,0,2,6,F,arrest case no charge,8,1
Male,21,Less than 25,Caucasian,0,0,0,F,Burglary Unoccupied Dwelling,1,0
Male,47,Greater than 45,Caucasian,0,0,0,M,Battery,13,1
Female,36,25 - 45,African-American,0,0,0,F,arrest case no charge,4,0
Female,25,25 - 45,African-American,0,0,0,F,Driving While License Revoked,6,1
Male,32,25 - 45,Caucasian,0,0,0,M,Battery,4,1
Male,43,25 - 45,Caucasian,0,0,0,F,Neglect Child / No Bodily Harm,1,0
Male,27,25 - 45,African-American,0,0,0,F,Sale/Del Cannabis At/Near Scho,2,0
Male,26,25 - 45,African-American,0,0,0,M,Battery,8,1
Male,21,Less than 25,African-American,0,0,0,F,arrest case no charge,1,0
Male,34,25 - 45,Asian,0,0,0,M,Battery,0,0
Male,46,Greater than 45,Hispanic,0,0,0,M,Operating W/O Valid License,1,0
Male,40,25 - 45,African-American,2,0,0,M,Possess Cannabis/20 Grams Or Less,23,1
Male,38,25 - 45,Caucasian,0,0,0,M,Disorderly Conduct,3,0
Male,41,25 - 45,African-American,0,0,0,F,arrest case no charge,7,0
Male,25,25 - 45,Caucasian,0,0,0,F,Burglary Conveyance Armed,7,1
Male,21,Less than 25,Caucasian,0,0,0,F,Burglary Conveyance Assault/Bat,1,0
Female,74,Greater than 45,Caucasian,0,0,0,M,Disorderly Intoxication,0,0
Male,41,25 - 45,Caucasian,0,0,0,M,Battery,5,1
Male,57,Greater than 45,African-American,0,0,0,F,Strong Armed  Robbery,11,1
Female,27,25 - 45,Hispanic,0,0,0,M,Prostitution/Lewd Act Assignation,0,0
Male,30,25 - 45,African-American,0,1,0,M,Aggravated Battery / Pregnant,1,0
Female,33,25 - 45,Caucasian,0,0,0,F,Possession Of Heroin,3,1
Male,24,Less than 25,Caucasian,0,0,0,M,Driving Under The Influence,2,0
Male,52,Greater than 45,Asian,0,0,0,F,Grand Theft in the 3rd Degree,0,0
Female,29,25 - 45,Caucasian,0,0,0,M,Battery,0,0
Female,42,25 - 45,Caucasian,0,0,0,F,Poss Contr Subst W/o Prescript,0,1
Female,30,25 - 45,Caucasian,0,0,1,F,Driving While License Revoked,1,0
Male,33,25 - 45,African-American,0,0,0,F,Uttering a Forged Instrument,0,0
Male,38,25 - 45,Hispanic,0,0,0,F,Felony Battery (Dom Strang),1,0
Male,21,Less than 25,African-American,0,0,1,F,Possession of Cocaine,2,1
Female,41,25 - 45,Caucasian,0,0,0,M,Petit Theft,9,1
Female,28,25 - 45,African-American,0,0,0,M,arrest case no charge,5,0
Male,28,25 - 45,Hispanic,0,0,0,F,arrest case no charge,3,0
Female,52,Greater than 45,African-American,0,0,0,F,False 911 Call,3,0
Male,21,Less than 25,Hispanic,0,0,3,F,Possession of Cocaine,1,0
Female,22,Less than 25,Hispanic,0,0,0,F,arrest case no charge,1,0
Male,32,25 - 45,Hispanic,0,0,0,F,arrest case no charge,3,0
Male,25,25 - 45,African-American,0,0,0,F,Corrupt Public Servant,0,1
Female,27,25 - 45,African-American,0,0,0,M,Battery,0,0
Male,35,25 - 45,Caucasian,0,0,0,F,"Poss3,4 Methylenedioxymethcath",0,0
Male,40,25 - 45,African-American,0,0,0,M,Battery,2,0
Female,29,25 - 45,Other,0,0,0,F,Aggrav Battery w/Deadly Weapon,0,0
Male,24,Less than 25,African-American,0,0,2,M,Battery,2,1
Male,24,Less than 25,African-American,5,1,0,F,Possession of Cocaine,10,1
Male,36,25 - 45,Hispanic,0,1,0,F,Driving While License Revoked,26,1
Male,54,Greater than 45,African-American,0,0,0,F,arrest case no charge,13,0
Male,26,25 - 45,Hispanic,0,0,0,F,Driving While License Revoked,5,0
Male,50,Greater than 45,Caucasian,0,0,0,F,Felony Battery (Dom Strang),1,0
Male,21,Less than 25,African-American,0,0,0,F,Grand Theft in the 3rd Degree,1,1
Male,51,Greater than 45,Hispanic,0,0,0,M,Battery,0,0
Male,24,Less than 25,African-American,0,0,2,F,Grand Theft in the 3rd Degree,2,1
Male,33,25 - 45,African-American,0,2,3,F,arrest case no charge,11,1
Male,29,25 - 45,African-American,0,0,0,M,Possess Cannabis/20 Grams Or Less,3,0
Female,25,25 - 45,Caucasian,0,0,0,M,Battery,0,0
Male,38,25 - 45,African-American,0,0,0,F,Trespass Structure w/Dang Weap,0,1
Male,46,Greater than 45,Caucasian,0,0,0,F,arrest case no charge,1,0
Male,33,25 - 45,African-American,0,0,2,M,Battery,9,1
Male,31,25 - 45,Hispanic,0,1,0,F,"Poss 3,4 MDMA (Ecstasy)",19,1
Male,21,Less than 25,Other,0,0,0,M,Aggravated Assault w/Firearm,0,0
Male,60,Greater than 45,Other,0,0,0,M,Battery,1,1
Female,39,25 - 45,African-American,0,0,0,F,Uttering a Forged Instrument,3,1
Male,23,Less than 25,African-American,0,0,0,F,arrest case no charge,1,0
Female,23,Less than 25,African-American,0,0,0,M,Battery,3,1
Male,35,25 - 45,African-American,0,0,0,F,arrest case no charge,4,0
Male,49,Greater than 45,Caucasian,0,0,0,F,Possession Burglary Tools,12,1
Male,26,25 - 45,Other,0,0,0,M,Battery,1,0
Male,27,25 - 45,Caucasian,0,0,0,M,Battery,0,0
Male,22,Less than 25,African-American,0,1,3,F,Driving While License Revoked,2,0
Female,29,25 - 45,African-American,0,0,0,F,Aggravated Battery (Firearm),0,1
Male,31,25 - 45,African-American,0,0,0,M,Possession of Cocaine,0,0
Male,31,25 - 45,Hispanic,0,0,0,F,Crim Use of Personal ID Info,5,1
Female,29,25 - 45,Hispanic,0,0,0,F,Battery on Law Enforc Officer,0,0
Female,65,Greater than 45,Caucasian,0,0,0,F,Fraudulent Use of Credit Card,0,0
Female,34,25 - 45,Hispanic,0,0,0,M,Battery,1,0
Male,24,Less than 25,Caucasian,0,0,2,F,Burglary Conveyance Unoccup,6,0
Male,46,Greater than 45,African-American,0,0,0,M,DUI Property Damage/Injury,0,0
Male,26,25 - 45,Other,0,0,0,F,Aggravated Assault W/dead Weap,3,0
Male,20,Less than 25,African-American,0,0,0,F,Pos Cannabis W/Intent Sel/Del,0,1
Male,29,25 - 45,African-American,0,0,0,F,Grand Theft (Motor Vehicle),16,1
Male,29,25 - 45,African-American,0,0,0,F,Burglary Dwelling Occupied,7,0
Female,56,Greater than 45,Caucasian,0,0,0,F,Unlicensed Telemarketing,3,0
Male,21,Less than 25,African-American,0,0,0,F,"Deliver 3,4 Methylenediox",0,0
Male,40,25 - 45,African-American,0,0,0,F,Possession of Cocaine,0,1
Male,22,Less than 25,African-American,0,0,0,M,Viol Injunct Domestic Violence,2,1
Male,39,25 - 45,Caucasian,0,0,0,M,Driving Under The Influence,0,0
Male,22,Less than 25,African-American,0,1,0,F,Battery on Law Enforc Officer,1,1
Female,27,25 - 45,Other,0,0,0,F,arrest case no charge,5,1
Male,36,25 - 45,Caucasian,0,0,0,F,Burglary Structure Unoccup,1,0
Male,30,25 - 45,African-American,0,0,0,F,Computer Pornography,0,0
Male,56,Greater than 45,Caucasian,0,0,0,F,Corrupt Public Servant,17,1
Male,36,25 - 45,African-American,0,0,0,M,Battery,0,0
Male,38,25 - 45,African-American,0,0,0,M,Unlaw Use False Name/Identity,5,0
Male,32,25 - 45,African-American,0,0,0,F,Robbery / Weapon,0,0
Female,34,25 - 45,African-American,0,0,0,F,Agg Battery Grt/Bod/Harm,5,1
Male,23,Less than 25,Other,0,0,0,M,Possess Cannabis/20 Grams Or Less,0,0
Male,52,Greater than 45,Caucasian,0,0,0,M,Battery,0,0
Male,20,Less than 25,Caucasian,0,1,1,F,Poss Tetrahydrocannabinols,1,1
Male,38,25 - 45,African-American,0,0,0,M,Battery,5,0
Male,46,Greater than 45,Caucasian,0,0,0,M,Driving License Suspended,0,0
Male,27,25 - 45,African-American,0,0,0,F,Uttering a Forged Instrument,0,1
Male,20,Less than 25,African-American,0,0,0,F,Aggravated Assault W/Dead Weap,2,1
Female,51,Greater than 45,African-American,0,0,0,M,DUI- Enhanced,1,0
Female,29,25 - 45,Caucasian,0,0,0,F,Burglary Conveyance Unoccup,1,1
Female,35,25 - 45,African-American,0,0,0,F,Driving While License Revoked,7,1
Male,37,25 - 45,Caucasian,0,0,0,M,Battery,1,1
Male,63,Greater than 45,Caucasian,0,0,0,F,Criminal Mischief,0,0
Male,27,25 - 45,African-American,0,0,0,F,Robbery / Weapon,2,0
Male,27,25 - 45,African-American,0,0,0,F,Aggravated Battery / Pregnant,1,1
Male,27,25 - 45,African-American,0,0,0,F,Burglary Unoccupied Dwelling,0,0
Male,24,Less than 25,African-American,0,0,0,M,Possess Cannabis/20 Grams Or Less,2,1
Male,30,25 - 45,Hispanic,0,0,0,F,Driving While License Revoked,1,1
Male,32,25 - 45,African-American,0,1,0,M,Criminal Mischief>$200<$1000,13,1
Male,25,25 - 45,Caucasian,0,0,0,F,Grand Theft in the 3rd Degree,4,1
Male,24,Less than 25,African-American,2,1,0,M,Susp Drivers Lic 1st Offense,10,0
Male,27,25 - 45,African-American,0,0,0,M,Battery,0,0
Female,48,Greater than 45,African-American,0,0,0,M,Battery,0,0
Female,26,25 - 45,African-American,0,0,0,M,Battery,1,0
Male,58,Greater than 45,Other,0,0,0,F,Grand Theft in the 3rd Degree,0,0
Male,23,Less than 25,Caucasian,0,0,2,F,Burglary Conveyance Unoccup,1,1
Male,22,Less than 25,Caucasian,0,1,1,M,Battery,3,1
Female,51,Greater than 45,African-American,0,0,0,F,arrest case no charge,4,0
Male,41,25 - 45,African-American,0,0,0,F,arrest case no charge,0,0
Male,21,Less than 25,African-American,0,0,0,F,Burglary Unoccupied Dwelling,0,0
Male,32,25 - 45,African-American,0,0,0,M,Criminal Mischief>$200<$1000,1,0
Male,26,25 - 45,Other,0,0,0,M,Battery,0,0
Female,39,25 - 45,African-American,0,0,0,M,Susp Drivers Lic 1st Offense,3,0
Female,48,Greater than 45,Other,0,0,0,M,Battery,0,0
Male,46,Greater than 45,Caucasian,0,0,0,M,Battery,0,0
Male,56,Greater than 45,Hispanic,0,0,0,M,Opert With Susp DL 2nd Offens,2,0
Male,22,Less than 25,African-American,0,0,0,M,Poss Of Controlled Substance,1,1
Male,33,25 - 45,Other,0,1,0,F,Trespass Property w/Dang Weap,7,1
Male,36,25 - 45,African-American,0,0,0,F,arrest case no charge,2,1
Male,20,Less than 25,Native American,0,1,0,F,arrest case no charge,1,1
Male,32,25 - 45,Caucasian,0,0,0,M,Battery,0,0
Male,38,25 - 45,African-American,0,0,0,M,Battery,17,1
Male,64,Greater than 45,Hispanic,0,0,0,M,Disorderly Intoxication,1,0
Male,22,Less than 25,African-American,0,0,0,F,Burglary Conveyance Unoccup,1,1
Male,69,Greater than 45,Caucasian,0,0,0,M,Driving Under The Influence,0,1
Male,26,25 - 45,African-American,0,0,0,F,Agg Battery Grt/Bod/Harm,2,0
Female,27,25 - 45,African-American,0,0,0,M,Battery,1,1
Female,30,25 - 45,Caucasian,0,0,0,M,Resist/Obstruct W/O Violence,1,0
Male,22,Less than 25,African-American,0,0,0,F,Robbery Sudd Snatch No Weapon,2,0
Female,43,25 - 45,Caucasian,0,0,0,F,Aggravated Battery / Pregnant,0,0
Male,24,Less than 25,Hispanic,0,0,0,F,Manufacture Cannabis,0,1
Male,22,Less than 25,Caucasian,0,0,0,M,Resist/Obstruct W/O Violence,2,1
Female,55,Greater than 45,Caucasian,0,0,0,M,DUI Property Damage/Injury,0,0
Male,34,25 - 45,Hispanic,0,0,0,M,Operating W/O Valid License,0,0
Male,20,Less than 25,African-American,0,0,2,F,arrest case no charge,1,0
Male,22,Less than 25,African-American,0,0,0,M,Resist/Obstruct W/O Violence,1,1
Male,29,25 - 45,African-American,0,4,1,F,Felony Battery w/Prior Convict,15,1
Male,33,25 - 45,Caucasian,0,0,0,F,Felony Petit Theft,9,1
Male,55,Greater than 45,Caucasian,0,0,0,F,Felony DUI (level 3),7,0
Male,22,Less than 25,African-American,0,0,0,F,Fleeing or Eluding a LEO,1,0
Male,55,Greater than 45,African-American,0,0,0,F,arrest case no charge,1,0
Female,43,25 - 45,Caucasian,0,0,0,F,Grand Theft in the 3rd Degree,0,1
Male,21,Less than 25,African-American,0,0,3,F,Pos Cannabis W/Intent Sel/Del,0,1
Male,38,25 - 45,African-American,1,0,0,F,arrest case no charge,6,0
Male,23,Less than 25,African-American,0,0,0,F,arrest case no charge,0,0
Female,28,25 - 45,Caucasian,0,0,0,M,Grand Theft in the 3rd Degree,1,0
Male,45,Greater than 45,Other,0,0,0,F,Tamper With Witness/Victim/CI,0,0
Male,39,25 - 45,African-American,0,0,0,F,Agg Battery Grt/Bod/Harm,1,0
Male,79,Greater than 45,Caucasian,0,0,0,M,Disorderly Conduct,1,0
Male,48,Greater than 45,Caucasian,0,0,0,F,Depriv LEO of Protect/Communic,1,0
Male,20,Less than 25,Hispanic,0,2,1,F,Burglary Conveyance Unoccup,2,1
Male,31,25 - 45,African-American,1,0,0,M,arrest case no charge,5,0
Male,30,25 - 45,Caucasian,0,1,0,M,Petit Theft $100- $300,4,1
Male,32,25 - 45,African-American,0,0,0,F,Driving While License Revoked,5,1
Male,56,Greater than 45,Caucasian,0,0,0,M,Battery,1,0
Female,28,25 - 45,African-American,0,0,0,M,,0,1
Male,43,25 - 45,African-American,0,0,0,M,Battery,2,0
Male,20,Less than 25,Hispanic,0,0,2,F,Burglary Conveyance Unoccup,0,0
Male,27,25 - 45,African-American,0,0,0,F,Poss Pyrrolidinovalerophenone,21,1
Male,41,25 - 45,African-American,0,0,0,M,Battery,0,0
Male,24,Less than 25,Other,0,0,0,F,Tampering With Physical Evidence,1,0
Male,43,25 - 45,African-American,0,0,0,M,Operating W/O Valid License,3,1
Female,33,25 - 45,African-American,0,0,0,F,arrest case no charge,1,0
Male,22,Less than 25,African-American,0,0,0,F,Felony Battery (Dom Strang),0,0
Male,34,25 - 45,African-American,0,0,0,F,Aggravated Battery / Pregnant,3,0
Male,36,25 - 45,Caucasian,0,0,0,M,Driving Under The Influence,0,0
Male,69,Greater than 45,Caucasian,0,0,0,F,Driving While License Revoked,0,0
Male,32,25 - 45,Caucasian,0,0,0,F,arrest case no charge,5,1
Male,22,Less than 25,African-American,0,0,0,F,Del Cannabis For Consideration,1,1
Male,46,Greater than 45,Caucasian,0,0,0,F,Grand Theft in the 3rd Degree,0,0
Male,34,25 - 45,Caucasian,0,0,0,M,Battery,1,0
Female,32,25 - 45,Hispanic,0,0,0,M,Battery,0,0
Male,39,25 - 45,African-American,0,0,0,M,Driving Under The Influence,0,0
Male,25,25 - 45,African-American,0,0,1,M,Battery,6,1
Female,21,Less than 25,Hispanic,0,0,1,M,Battery,0,1
Male,63,Greater than 45,African-American,0,0,0,F,Burglary Structure Unoccup,9,1
Male,24,Less than 25,Caucasian,0,0,0,F,Felony Battery (Dom Strang),8,1
Male,29,25 - 45,Caucasian,0,0,0,M,Fighting/Baiting Animals,2,0
Male,20,Less than 25,African-American,0,3,0,F,Possession of Cocaine,3,1
Female,40,25 - 45,Caucasian,0,0,0,M,Battery,0,0
Male,30,25 - 45,African-American,0,0,0,F,arrest case no charge,7,1
Male,36,25 - 45,Caucasian,0,0,0,M,Aggress/Panhandle/Beg/Solict,10,1
Male,50,Greater than 45,Caucasian,0,0,0,F,arrest case no charge,5,0
Male,37,25 - 45,African-American,0,0,0,M,Criminal Mischief>$200<$1000,4,1
Male,34,25 - 45,African-American,0,0,0,F,Possession of Cocaine,1,0
Female,35,25 - 45,Hispanic,0,0,0,F,Grand Theft in the 3rd Degree,0,0
Female,31,25 - 45,African-American,0,0,0,M,Battery,1,1
Male,23,Less than 25,Caucasian,0,0,1,F,arrest case no charge,10,0
Male,22,Less than 25,Hispanic,0,0,0,F,Burglary Dwelling Assault/Batt,0,1
Male,37,25 - 45,Caucasian,0,0,0,F,arrest case no charge,2,1
Male,20,Less than 25,Other,0,0,0,F,Grand Theft in the 3rd Degree,0,0
Male,54,Greater than 45,African-American,0,0,0,F,Aggravated Assault W/Dead Weap,22,1
Male,26,25 - 45,Caucasian,0,0,0,F,Possession Of Methamphetamine,2,0
Male,34,25 - 45,African-American,0,0,0,F,Poss Pyrrolidinovalerophenone,12,1
Male,59,Greater than 45,Caucasian,0,0,0,M,DUI Level 0.15 Or Minor In Veh,2,1
Male,45,Greater than 45,Caucasian,0,0,0,F,Possession of Cocaine,2,0
Male,37,25 - 45,Caucasian,0,0,0,M,Driving Under The Influence,2,0
Male,38,25 - 45,Other,0,0,0,F,Felony Committing Prostitution,0,1
Male,45,Greater than 45,Caucasian,0,0,0,F,Felony Battery (Dom Strang),1,1
Male,22,Less than 25,African-American,0,0,0,F,Possession Burglary Tools,1,0
Male,24,Less than 25,African-American,0,0,1,F,Pos Cannabis W/Intent Sel/Del,3,1
Male,25,25 - 45,African-American,0,0,0,F,Aggravated Battery / Pregnant,5,0
Male,24,Less than 25,African-American,0,0,0,F,Uttering a Forged Instrument,6,1
Female,52,Greater than 45,African-American,0,0,0,M,arrest case no charge,3,0
Male,20,Less than 25,African-American,0,0,0,M,Battery,1,1
Male,32,25 - 45,African-American,0,0,0,F,Possession of Cocaine,6,0
Female,32,25 - 45,Caucasian,0,0,0,F,Sell/Man/Del Pos/w/int Heroin,2,1
Male,39,25 - 45,Caucasian,0,0,0,F,arrest case no charge,8,0
Male,49,Greater than 45,African-American,0,0,0,F,Possession of Cocaine,3,1
Male,20,Less than 25,African-American,1,0,0,F,Attempted Robbery  No Weapon,1,1
Male,31,25 - 45,Caucasian,0,0,0,F,arrest case no charge,11,1
Male,58,Greater than 45,Caucasian,0,0,0,F,Possession of Cocaine,7,1
Male,50,Greater than 45,Hispanic,0,0,0,M,DUI Property Damage/Injury,2,0
